A,B
P76116,P02358
P0A7W7,P76116
P0AG59,P76116
P76116,P0A7U7
P21507,P76116
P76116,P30136
P75876,P76116
P0AGJ5,P76116
P76148,P0AG44
P76148,P0A7K6
P76148,P0A7R5
P76148,P0A8L7
P37747,P77374
P77374,P68066
P0A7L0,P76193
P0A7K6,P76193
P0A7R9,P39407
P0ABT2,P0AEI4
P0AEI4,P0AEH5
P30176,P0AEI4
P0ACF4,P76116
P76116,P0A734
P77294,P0AAJ1
P77783,P0AAJ1
P0A7T3,P76193
P0A7K6,P76223
P76223,P32057
P76223,P64479
P76223,P76474
P0AFI7,P0AEB7
P67910,P0AEB7
P0A7J3,P0AEB7
P0AEB7,P02358
P0AG59,P0AEB7
P0AEB7,P10408
P64517,P0A9Q7
P64517,P08622
P0AGD7,P64517
P0C054,P64517
P0A9M0,P64517
P64517,P0AEZ3
P64517,P11349
P64517,P21599
P60422,P64517
P76268,P64519
P0A7T3,P64519
P32057,P64519
P64519,P76270
P64519,P64503
P64429,P0ABH7
P64429,P0ACF0
P15288,P64429
P64429,P0AG67
P0A7X3,P64429
P76419,P64429
P64429,P76550
Q46939,P0A6A8
Q46939,P22523
P0ABJ9,Q46856
Q46856,P0ABT2
Q46856,P0A6P9
P69910,Q46856
Q46856,P0A7K6
Q46856,P02358
P64581,P0A988
P0AEH5,P64581
P67910,P64581
P60723,P64581
P64581,P0A7K6
P64581,P0ADZ0
P64581,P02358
P64581,P75967
P64588,P0ABD3
P64588,P0A6M8
P0ACF0,P64588
P31828,P64588
P67910,P64588
P64588,P0A7L0
P64588,P60422
P64588,P0A7K2
P64588,P0AA10
P64588,P0ADY3
P60624,P64588
P0A7L8,P64588
P64517,P10408
P64519,P0ACF8
P0AG67,P64588
P64588,P02358
P64588,P0A7S3
P64588,P0A7S9
P64588,P0AG59
P0A7T7,P64588
P64588,P0A7U7
P10408,P64588
P0A9K9,P64588
P64588,P0AAS7
P0AGJ5,P64588
P0AGK4,P64588
P0ACF4,P45465
P0A7M2,P45465
Q46807,P45465
P0ABT2,P45469
P45469,P60723
P33920,P45469
P45469,P75967
P75967,P64602
P63386,P0ACE0
P63386,P0A7K2
P76043,P39315
P39315,P76113
P0A7L0,P0AE45
P0A7R1,P0AE45
P0AE45,P0ADZ0
P0A7M2,P0AE45
P0AE45,P76484
P0AE45,P39376
P0A9D8,P37617
P0ABT2,P37617
P37617,P10346
P0AES9,P37617
P37617,P0AET2
P37617,P0A9M2
P0ACF0,P37617
P0A7K2,P0A9X1
P17952,P24224
P24224,P0CE47
P36659,P62399
P0AG67,P36659
P0A7V8,P36659
P0ABB0,P17315
P0ABB4,P17315
P0AG67,P54901
P0A7V3,P54901
P54901,P0A7V8
P0A850,P54901
P0A9X9,P37765
P75864,P0A9X9
P0ABH9,P0A9Y6
P43329,P0A9Y6
P0ABT2,P0A9P6
P0A988,P0ABT2
P0ABT2,P0AG67
P0A7S9,P0ABT2
P0ABT2,P0A850
P0ABT5,P00490
P0ABT5,P09030
P77488,P0ABH9
P0A817,P77488
P0A7G6,P77488
P0ABB0,P0ABU7
P0AAI3,P0ABU7
P0A8S1,P0CE47
P20083,P0ABB0
P0ABB0,P06612
P14294,P0ABB0
P0ABA6,P0ABB4
P21893,P0ABA6
P00968,P17846
P00968,P38038
P63284,P36659
P0A9P6,P36659
P0A717,P36659
P37765,P36659
P36659,P0A7L0
P42912,P0A6G7
P0A6G7,P0C0V0
P0A817,P0A6H1
P0A9X4,P0A6H1
P0AAH0,P0A6H1
P0A7G6,P0A6H1
P75960,P0A7V3
P0A7V8,P75960
P17846,P69783
P75863,P69783
P0A6F9,P54901
P0A9Y6,P21499
P75829,P0A9Y6
P0AA39,P0A968
P0A968,P21499
P0A968,P60422
P0A968,P0A7S9
P0A7V3,P08622
P03007,P0AGE0
P0A6M8,P0ABU7
P0ABU7,P0A8N5
P0A6Q3,P0AGD7
P08622,P32177
P0A6F9,P32177
P32177,P0C058
P13024,P0AAJ3
P32176,P0AAJ3
P0AGD7,P0ABH9
P0A9M0,P0AGD7
P0AGD7,P0A817
P0A7L0,P0AGD7
P0A7J3,P0AGD7
P0AGD7,P0A7V8
P0AGD7,P0CE47
P04335,P28634
P0ACP1,P21177
P0A9A6,P22333
P0A9A6,P46889
P0A9A6,P0A9A6
P0A9A6,P0AAH0
P0A9A6,P10408
P0A6M8,P11880
P0A6M8,P17443
P0A6M8,P18843
P0AC81,P10443
P06710,P0AC81
P21170,P0AC81
P77395,P0A6F9
P0AC59,P0A988
P0AC59,P0CE47
P0ABH9,P0AES4
P0A817,P0AES4
P0AES4,P0A9X4
P0CE47,P0AES4
P0A9P6,P0AES6
P0AD61,P0ABU7
P0A6Q3,P0A953
P0AGE0,P0ACP1
P0A6M8,P22634
P0A996,P67910
P09831,P06864
P0A6F3,P09831
P0ACP1,P09832
P0A6F9,P63284
P0AES6,P0CE47
P0A717,P69931
P0A7G6,P69931
P16687,P0ACB7
P16688,P0ACB7
P0A6X3,P0A9M0
P21645,P0A6X3
P0A6X3,P14081
P0A6X3,P0A847
P0CE47,P0A6X3
P60906,P0AEU7
P0AG48,P0AEU7
P0AEU7,P60624
P0ACF8,P0AGE0
P0ABS8,P0CE47
P43329,P0A7L0
P0AG67,P43329
P0A7V3,P43329
P0CE47,P43329
P63284,P0A6L9
P0A817,P0A6L9
P0CE47,P0A6L9
P08957,P0AC84
P0AAB4,P08957
P0A6H5,P0A6M8
P0A6H5,P0A6H5
P0A6H5,P25665
P0A817,P0A6H5
P0A9X4,P0A6H5
P0A6H5,P0A7G6
P0ABB4,P0AAM7
P0A910,P0AAM7
P06996,P24192
P0C054,P22333
P0C054,P0ABB4
P0C054,P0A9A6
P0C054,P06993
P39398,P0C054
P0C058,P22333
P0C058,P06993
P0A9X4,P0C058
P0C058,P0AAH0
P69222,P0A817
P0ABH9,P0A707
P0A707,P18843
P0A9J0,P0A707
P21507,P0A707
P75617,P0A707
P22939,P0AG30
P22939,P0A7V3
P22939,P0A7V8
P22939,P0CE47
P0A715,P0A9M0
P0A715,P00490
P0A7S9,P0A715
P0AC75,P0A850
P0CE47,P69739
P0A9W9,P19931
P37182,P0A8G6
P24192,P63284
P24192,P08622
P24192,P0ABT2
P24192,P0A9X4
P69222,P31120
P0AFI2,P0A707
P0A707,P0A7A7
P0CE47,P0AC75
P07813,P0A6F9
P0A7A9,P07813
P07012,P07813
P0A717,P07813
P0ABF6,P30015
P30015,P0ABT2
P30015,P0A6P9
P0A9B2,P30015
P39367,P0A988
P39407,P60624
P39407,P21507
P76116,P0ACF0
P0AG59,P76223
P64517,P0AA10
P64519,P60723
P0A7Z4,Q46856
P0ADZ0,P64588
P0A6F9,P45469
P67910,P33224
P33224,P0A7V8
P36659,P0A6Z1
P0A968,P0A9P6
P43329,P0A9P6
P0A6Z3,P0ABU7
P00490,P0ABU7
P06993,P0A9A6
P0AES4,P0AG30
P0AGJ5,P43329
P08957,P0ACF4
P24192,P0A6B7
P22939,P0A7L0
P39407,P0A7V3
P0A7V3,P76116
P54901,P00961
P0AES4,P22333
P0A707,P0AES4
P0A9Q7,P30015
P75864,P0A968
P0A972,P0ABH9
P0A972,P0A9P6
P0A972,P0A988
P0A972,P43329
P05055,P0A972
P0A972,P0AG30
P0A972,P21499
P0A972,P60422
P0A972,P0AG67
P0A7V8,P0A972
P69913,P37765
P75864,P69913
P0ABJ6,P18775
P0ABJ6,P77783
P0AED9,P10408
P0AED9,P0AGE0
P0AEE1,P0ABH7
P0A6G3,P0AEE1
P08622,P0ABB4
P0ABH9,P08622
P08622,P0A6M8
P06996,P08622
P08622,P0AG30
P0A6Q3,P0A7L0
P60422,P0A6Q3
P0AG67,P0A6Q3
P0A6Q3,P0A7S9
P0A6Q3,P0A850
P0A6Q6,P0ABH9
P0CE47,P09832
P0A7V8,P0A6Q6
P33920,P39367
P68066,P39385
P39407,P69910
P0A7R5,P39407
P39407,P0A7U7
P76116,P60723
P0AG55,P76116
P18775,P0AAJ1
P0AEB7,P0AF90
P0ADY3,P64517
P64517,P0A7V3
P64588,P0A7V3
P33368,P64602
P0A8S1,P0A6F9
P15043,P0ABA6
P0A9Y6,P75864
P77808,P0AEE1
P0AG30,P77488
P0ABU7,P33599
P0ABU7,P0AG82
P0A9R7,P17952
P0A749,P69931
P0A6L9,P0A6H1
P69739,P0ACD8
P30015,P0AE08
Q46856,P0A988
P69910,P30015
P0AES4,P0A715
P61320,P09373
P0A8N5,P63284
P0A8N5,P69910
P67910,P0A731
P22188,P0A9R7
P0A759,P0A836
P23830,P0AFG0
P0A7V8,P0ABF1
P31133,P0A853
P0A944,P0A9B2
P67910,P0A944
P0A944,P0CE47
P60723,P0A7L0
P0AFI2,P0A832
P75864,P0AG24
P0A873,P28631
P0AAS7,P75864
Q46820,P08337
P0AF67,P31806
P37765,P0AF90
P0A7V8,P0A968
P00579,P0AE60
P30015,P0A6F3
P30015,P0A910
P30015,P09373
P0A799,P30015
P0AG82,P30015
P0A9M8,P30015
P67910,P30015
P62399,P30015
P0A7Z4,P30015
P30015,P0AG67
P0A7V8,P30015
P30015,P0A850
P0A6P1,P30015
P0A8G6,P30015
P75960,P15042
P15042,P08622
P15042,P0A9X4
P15042,P0A717
P0ACD8,P61320
P0A9M0,P61320
P0AG30,P61320
P21507,P61320
P0A6F9,P75957
P0A817,P75957
P0CE47,P75957
P0A9M0,P0ABH9
P0A7L0,P0A9M0
P0A9M0,P0A7V3
P0CE47,P0A9M0
P0A717,P0A722
P0A722,P0A7V3
P21645,P67910
P21645,P0AG30
P0A7L0,P21645
P21645,P60422
P16916,P0A8N3
P67910,P0A8N5
P15977,P60716
P15977,P0AEZ3
P15977,P0AF20
P06993,P0AAH0
P0A6F5,P0AEY3
P0A9X4,P0A817
P0A817,P0AAH0
P0A7G6,P0A817
P0AG82,P02918
P02918,P0CE47
P0A988,P0A731
P02918,P0A8G6
P0AD65,P0CE47
P75746,P0AD65
P22333,P0A9X4
P0ABB4,P0A9X4
P0A9X4,P0A6M8
P0A9X4,P68187
P0A9X4,P0AEZ3
P0A9X4,P33599
P0A9X4,P06996
P0A9X4,P0A7G6
P62399,P0A9X4
P22523,P0A7V8
P0A6F9,P17952
P22188,P0A6M8
P22188,P67910
P0ABH9,P18843
P0A759,P0A9Q7
P0A759,P0ABF6
P63284,P0A759
P0A759,P0ABP8
P0A6P9,P0A759
P0A759,P0A991
P0A759,P0A6M8
P0A759,P69910
P0A759,P0A9B2
P0A6F3,P0A759
P0A759,P0A6F9
P0A8N3,P0A759
P0A759,P09373
P0A759,P0A799
P00634,P0A759
P0A759,P0AG82
P0A759,P60422
P62399,P0A759
P0A759,P0AG55
P0A759,P0A7V8
P0A7R5,P0A759
P0A850,P0A759
P0A759,P0A853
P28904,P0A759
P0CE47,P0A759
P0AG80,P0A759
P0ACS5,P75959
P09152,P0A9X4
P67910,P09152
P0CE47,P00393
P0A910,P33591
P0A7Y4,P77788
P0AGE0,P77788
P0A776,P0A717
P0A776,P75864
P69910,P33599
P33599,P0ABF1
P09373,P33599
P0AFF6,P0A717
P0AFF6,P60422
P0A7V8,P0AFF6
P10443,P0A780
P0A780,P06710
P28630,P0A780
P0A780,P28905
P0A9P6,P0AFG0
P0A991,P42641
P33599,P0A910
P0A817,P33599
P0A910,P09373
P0A707,P20083
P31663,P20083
P20083,P0A7L0
P60422,P20083
P0AG67,P20083
P0A7V8,P20083
P0A7S9,P20083
P20083,P65556
P0ABF1,P0ABT2
P23830,P0ABF1
P0ABF1,P37765
P0ABF1,P60422
P0ABF1,P60723
P0ABF1,P0AA10
P0ABF1,P75864
P0AGJ5,P0ABF1
P0A8N5,P68767
P0A6R0,P37095
P37095,P0A910
P0A6F9,P04825
P0ABT2,P29745
P23836,P0CE47
P0ADI0,P75959
P0ADI0,P32138
P05055,P0A9P6
P62399,P05055
P31133,P0AE08
P63284,P31133
P0ABP8,P31133
P0A6P9,P31133
P0A6M8,P31133
P0A6F9,P31133
P31133,P09373
P0A799,P31133
P31133,P00634
P0A7V3,P31133
P31133,P0A7V8
P31133,P0A850
P12758,P31133
P0A8G6,P31133
P0A6I6,P0A7A9
P0A7A9,P0A6F5
P0A9L8,P0CE47
P0A717,P15032
P0A717,P21507
P23830,P0AG67
P23830,P0A7V3
P0A7V8,P23830
P0CE47,P0AAH0
P0A9M8,P08622
P0A988,P09546
P09546,P0CE47
P69407,P0A7L0
P69407,P0CE47
P0A6F9,P04993
P27127,P0A867
P0A8J8,P0A7R1
P0A6F3,P0A944
P0A944,P0A8N5
P0A799,P0A944
P0A944,P0AG82
P0A944,P0A7Z4
P0A944,P0A850
P0A9X4,P23836
P23836,P62399
P23836,P0A7V3
P05055,P0A7V3
P00582,P0A817
P04951,P0A7A9
P0AC75,P0A7A9
P0A717,P10441
P0A717,P0CE47
P0AD61,P37765
P69407,P39838
P27127,P0A910
P0A8J8,P0A7J7
P0A944,P0A9Q7
P63284,P0A944
P0A6M8,P0A944
P0A948,P67910
P00490,P37765
Q46861,P37765
P0AA39,P37634
P63284,P0AFW2
P09373,P0AFW2
P0CE47,P0AFW2
P0A7Y4,P0ABB0
P0ABB4,P0A7Y4
P0A7Y4,P0ABA6
P00490,P0A7Y4
P60422,P0A7Y4
P0A7Y4,P0A7V3
P04995,P0A7Y4
P0A7Y8,P0ABH9
P0A9P6,P0A7Y8
P05055,P0A7Y8
P0A7Y8,P0A7B1
P0A7Y8,P0AG30
P0AA39,P0A7Y8
P21499,P0A707
P21499,P0A7V3
P0CG19,P0AAH0
P0CG19,P0A7G6
P67910,P0CG19
P60422,P60723
P0AG55,P60723
P60723,P0AA10
P0ADY3,P60723
P0A7V3,P60723
P60723,P0A7V8
P0A7R5,P60723
P60723,P0A7S9
P0A7J3,P0ADZ0
P23830,P0A7Z4
P0AG30,P0A7Z4
P0A7L0,P0A7Z4
P0A7Z4,P0AG67
P0A8V2,P0CE47
P24255,P69797
P69797,P13445
P0CE47,P13445
P0A800,P0A850
P0C0R7,P0CE47
P0A817,P10408
P10408,P0AEZ3
P10408,P0AG30
P0A832,P0ABH9
P00490,P0A832
P0AGJ5,P0A832
P25397,P0AG14
P0A944,P68066
P0A948,P09373
P0AA39,P0AG24
P0AA39,P75828
P24255,P0AA10
P0ABH9,P0C0R7
P0AGD7,P0C0R7
P0A9M0,P0C0R7
P0C0R7,P0A7L0
P0AG24,P75960
P0AG24,P23830
P0AG24,P0A8J8
P0AG30,P0AG24
P0AG24,P0AG67
P0AG24,P0A7V8
P0AGJ2,P0AG24
P21507,P0A7L0
P21507,P60422
P0AES4,P0AGE0
P00490,P0AGE0
P0AFI2,P0AGE0
P0AGE0,P60422
P0A7V8,P0AGE0
P0AGE0,P25522
P0AGE0,P0CE47
P0AGE0,P0AGJ5
P0A9S5,P0A867
P0A9P6,P0A847
P06612,P60422
P0A873,P10443
P03007,P0A873
P0A9X4,P0CE47
P39177,P0A6F9
P0A8G0,P07021
P43329,P0AAS7
P0ACE0,P0AAS7
P0AAS7,P0A717
P23830,P0AAS7
P0AAS7,P0A8J8
P0A7Z4,P0AAS7
P21507,P0AAS7
P0AAS7,P30871
P0AE78,P76658
P0A9W9,P0AE78
P67910,P0A9K3
P0A7V8,P0A8Z3
P0ABB0,P0ACV4
P0ACV4,P0A7V3
P0ACV4,P0AA53
P0ACV4,P0ADW3
P64476,P67910
P64476,P0A850
P67910,P76235
P29013,P76235
P76256,P0A6D7
P0A8A0,P0A855
P76543,P77399
P76543,P76503
P0AES6,P36979
P0AAH0,P36979
P67910,P36979
P0ACD8,Q46811
Q46811,P76658
P0AE78,Q46811
P77739,Q46811
P0A9W9,Q46811
P0A8I5,P0A9P6
P23830,P0A8I5
P0A873,P28632
P0A817,P0CE47
P0A9Q7,P0AAS7
P0AAS7,P0ABF1
P21362,P0A867
P0ACV4,P0ABA6
P0ACV4,P0AAI3
P0ACV4,P0A910
P0AG24,P0A8M6
P0A8M6,P75838
P67910,P76403
P0AEP3,P77808
P36979,P63284
P0A9P6,P36979
P36979,P0ACP1
P0A8I5,P0AA10
P0A894,P0A6F5
P0A894,P0A6F9
P0CE47,P0A894
P45527,P0A9M0
P0AGK4,P0A9Q7
P0AGK4,P0AGD7
P0A6F9,P0AGK4
P0AA39,P0AGK4
P60422,P0AGK4
P62399,P0AGK4
P0AGK4,P0AG55
P0AGK4,P0AG67
P0A7V8,P0AGK4
P0AGK4,P0CE47
P0AGK4,P0AGJ5
P46482,P0ADW6
P05050,P0ADW6
P0ADK6,P0A996
P0A6F5,P0A8Y5
P0A910,P31473
P06996,P31473
P0AF36,P0CE47
P0A8W5,P0AF36
P0ADQ2,P0AF67
P0AF90,P0A9P6
P0A6U3,P0AF90
P0A996,P0AF90
P0AF90,P10408
P0AGJ5,P0AF90
P0A6F9,P0AF93
P39407,P0AF93
P39367,P39407
P39384,P0AG30
P0A6P5,P77439
P77439,P0A7V3
P77439,P77399
P0A9X1,P0A6F5
P0A9X1,P0A6F9
P0A9X1,P60723
P0ABD8,P24182
P0A9Q5,P0ABD5
P0A6A8,P24224
P33224,P0A6A8
P0AEK2,P0A6A8
P0ACC7,P0A6A8
P0A6A8,P21645
P0ADQ2,P0A6A8
P0A7Z4,P0AE60
P0AE60,P0A8T7
P0AE60,P0A800
P0AG30,P0ABH9
P0AF90,P02413
P0ABH9,P60723
P0A6F5,P0A6G7
P67910,P0A6G7
P0A9X9,P36995
P0A9Y6,P0ABD5
P0AG30,P0A9Y6
P60422,P0A9Y6
P0A9Y6,P62399
P0A9Y6,P0AA10
P0A9Y6,P0AG67
P0A7V8,P0A9Y6
P0A9Y6,P0A968
P0A7L0,P0A968
P0A968,P0AA10
P08622,P0A9P6
P37765,P0A9P6
P0A9P6,P0AA39
P0A9P6,P21499
P0A7L0,P0A9P6
P0A9P6,P60422
P60723,P0A9P6
P0A7R1,P0A9P6
P0AA10,P0A9P6
P0A9P6,P0A7K6
P60624,P0A9P6
P0A9P6,P0A7V3
P0A7V8,P0A9P6
P0A9P6,P02358
P0A7X3,P0A9P6
P0A9P6,P0A7R5
P0A9P6,P0A7S9
P0AGJ5,P0A9P6
P10443,P0AGE0
P0A991,P0A6F5
P0A6B7,P32177
P0A9R7,P0A6F5
P69908,P69910
P61320,P0AG67
P0A9Q7,P0A8N5
P0A853,P0A8N5
P60422,P22523
P0A7V3,P0AFF6
P0A6P1,P0A944
P10408,P0AA39
P0AGJ5,P0A7Y8
P0A8V2,P60422
P0AG24,P0A7V3
P0A873,P28630
P37751,P0A910
P37692,P64476
P0A8I5,P75864
P09152,P0AF90
P39367,P37689
P20083,P0A7V3
P0A717,P0ABH9
P00634,P0A944
P67910,P00393
P00582,P0A715
P0CE47,P0A9M8
P0A8V2,P0AG30
P0CE47,P0A9W0
P33224,P0ADK6
P0A8V2,P0AE60
P0A968,P0A7R5
P77395,P0A991
P20083,P0ADH5
P0A817,P36979
P0A9X4,P36979
P30015,P68066
P0A8N5,P0A9B2
P06993,P0A9X4
P18843,P0AG67
P0A9M8,P0A759
P0A759,P0A7Z4
P0A780,P28631
P29745,P0A6M8
P0AES6,P23836
P0A7Z4,P31133
P12758,P0A944
P0A7Y4,P17888
P62399,P60723
P14081,P0A9M8
P06710,P0A873
P0A873,P28905
P0A796,P21362
P0A6M8,P36979
P0AG24,P36979
P0ADK6,P0AGJ2
P60422,P0AF90
P0CE47,P63386
P0A9Y6,P0A7S9
P0A7V8,P69407
P0A799,P0A8N5
P0AES6,P0AES4
P60624,P0A715
P0A8N3,P0A8N5
P0AG55,P0A776
P0AA39,P21499
P21499,P60723
P0A7Z4,P60240
P28304,P0AGB3
P67910,P39177
P36979,P60422
P0A890,P0A6B7
P60624,P0A968
P08622,P0AAH0
P0A847,P0A7K6
P0C054,P0C8J6
P05050,P0ABA6
P0A7V3,P0A707
P36979,P0C018
P0A7T3,P14294
P0A7V3,P0A968
P10408,P0A6X3
P11868,P0A8N3
P17888,P0AGE0
P0A6F9,P67910
P0A6F9,P0A850
P0A8T7,P60240
P0A6X3,P0AEU7
P0ACF0,P0A6X3
P0AG30,P0A6X3
P0A6X3,P21499
P0A7L0,P0A6X3
P60422,P0A6X3
P0A7Z4,P0A6X3
P0AG67,P0A6X3
P0A6X3,P0A7V8
P0A6X3,P0A7S9
P30871,P0A6X3
P0AGE0,P28905
P08956,P08957
P08622,P0A6H5
P00582,P0ACF4
P0C058,P0C054
P0A707,P60422
P0A707,P0A7W7
P0A7R5,P0A707
P0A707,P0AG59
P0A6Z1,P0ACD4
P0A6B7,P0ACD4
P0A715,P60723
P0A715,P0A7K6
P0A7V3,P0A715
P0A9H3,P52095
P0A9X4,P0C054
P0A9X4,P0AEI1
P0A9X4,P10408
P22523,P60293
P0AF26,P09152
P11349,P0AF26
P0A7L0,P0A776
P0A776,P60422
P60723,P0A776
P0A7R1,P0A776
P0AA10,P0A776
P0A776,P0C018
P0A7K6,P0A776
P0AG67,P0A776
P0A776,P21507
P0AGJ5,P0A776
P0AFF6,P0A8V2
P0A8T7,P0AFF6
P0AFG0,P0AG30
P0A6P9,P05055
P0A8J8,P05055
P0A7Z4,P00582
P0A850,P0A7A9
P0A850,P39199
P0A717,P75960
P0A6F5,P0A717
P0A6F5,P0AAH0
P21893,P0AGE0
P15043,P0AGE0
P0A6P9,P0A8J8
P60723,P0AG30
P0A6X3,P37765
P37765,P0A7L0
P60422,P37765
P60723,P37765
P37765,P0A7R1
P37765,P0AA10
P37765,P0A7V8
P0A7R5,P37765
P37765,P0AGJ5
P23830,P0AA39
P0AA39,P0A7L0
P0AA39,P60723
P62399,P0AA39
P0AG55,P0AA39
P0AA10,P0AA39
P60624,P0AA39
P0AG67,P0AA39
P0AA39,P0A7V3
P0A7V8,P0AA39
P0AA39,P75864
P0AGJ5,P0AA39
P0ADK8,P0AA39
P60723,P21513
P21513,P0A7V8
P0AGE0,P0A7Y4
P0A7Y4,P14294
P23830,P0A7Y8
P0A7Y8,P0A7L0
P60422,P0A7Y8
P0A7Y8,P0A7V3
P0A7Y8,P0A7V8
P0A7Y8,P0A7W7
P0A7S9,P0A7Y8
P60422,P21499
P21499,P0A7R1
P0AA10,P21499
P08622,P0A817
P0A7V8,P21499
P21499,P0A7U7
P0A7Z4,P0AA10
P0A8V2,P0A7Z4
P0A7Z4,P00579
P0A800,P0A7Z4
P0AFG0,P0A8V2
P0A8T7,P0A8V2
P0AFG0,P0A8T7
P60422,P0A8T7
P0A8T7,P0A7V8
P00579,P0AFF6
P0A8V2,P00579
P0A8T7,P00579
P00579,P0A800
P0A7Z4,P24255
P0A8V2,P24255
P0A8V2,P0A800
P0A800,P0A8T7
P10408,P0AG86
P0AG86,P0A9M0
P14081,P0AGJ5
P0AG24,P60723
P21507,P60723
P04995,P0AGE0
P0AFG3,P0AFG6
P60422,P0A847
P0A847,P0AGJ5
P06612,P0A7Z4
P0A8T7,P06612
P0AGE0,P14294
P0A858,P29745
P0A858,P09373
P68066,P0A858
P0A6U3,P25522
P0A6F5,P0A9W0
P0A9W0,P0A7V3
P0A7V8,P0A9W0
P0A7S9,P0A9W0
P0A8T7,P08390
P0A8G0,P60422
P0A7K6,P0A8G0
P0A8G0,P0A7V3
P0AES4,P0A8H8
P0AES6,P0A8H8
P0AFG0,P0A8E5
P0A7Z4,P0A8E5
P0A8V2,P0A8E5
P0A8T7,P0A8E5
P0A8E5,P0A800
P0AAS7,P08622
P0AAS7,P05055
P0AAS7,P21499
P0AAS7,P0AGJ5
P37634,P0AAS7
P0A7L0,P0A9K3
P60723,P0A9K3
P0A9K3,P62399
P0AG55,P0A9K3
P0A9K3,P0A7R1
P0A7K6,P0A9K3
P0A9K3,P60624
P76316,P0AFG6
P36979,P0A7L0
P60723,P36979
P62399,P36979
P60723,P0A7Z4
P36979,P0AG55
P0A7R1,P36979
P0AA10,P36979
P36979,P0A7K6
P36979,P60624
P36979,P0AG67
P36979,P0A7V3
P36979,P0A7R5
P0AGJ5,P36979
P09373,P68066
P0A7L0,P0AGJ5
P0A7V3,P0AGJ5
P0AGJ5,P02358
P75864,P0AGJ5
P0A763,P0AC28
P0A978,P0A9X9
P36995,P0A972
P0A9P6,P0ACF0
P0A9P6,P0AG48
P0A9P6,P0A7W7
P0A9P6,P0AG59
P0A9P6,P0A7T3
P0A7T7,P0A9P6
P10443,P0ABS8
P0A6X3,P0AG48
P0A6X3,P02358
P28905,P0ABS8
P0ABS8,P28632
P0A707,P0AG48
P0A707,P0A7X3
P0A7T7,P0A707
P0A7U7,P0A707
P0A7K2,P0A715
P0AG48,P0A715
P0A7X3,P0A715
P68066,P0A8N5
P0ACF0,P00490
P0A9X4,P0AFG0
P0A800,P0AFF6
P0ACF0,P00582
P37765,P0ACF0
P37765,P0AA39
P0A7T3,P37765
P0AAS7,P37765
P0AGK4,P37765
P0AA39,P0C018
P0AA39,P0AAS7
P21513,P0A6X3
P0AG55,P0A7Y8
P0A7Y8,P0A7L3
P0A7Y8,P0AG48
P02358,P0A7Y8
P0A7Y8,P0A7T7
P21499,P0AG59
P0A7Z4,P0ACF0
P0A7K2,P0A7Z4
P0A7T3,P0A7Z4
P0A8V2,P13445
P0A972,P10408
P0A832,P0ACF0
P0ACF4,P0A832
P0A7U7,P0AG24
P0AGE0,P0ACF0
P0AA10,P0A847
P0AG44,P0A847
P0A986,P0A972
P28630,P0ABS8
P15038,P0A705
P21889,P0A705
P00350,P0ABU7
P61889,P39180
P25526,P00350
P00350,P33195
P00350,P37902
P0A705,P00634
P0A705,P21599
P0A705,P0A850
P61889,P02918
P0A9L8,P61889
P0A836,P0A705
P0A6P9,P02929
P0A7K6,P02929
P02929,P0A7R5
P0A7T3,P02929
P61889,P25522
P0A705,P0AFP6
P00350,P39274
P00350,P0AEI4
P0C8J6,P08622
P0C8J8,P32177
P0C8J6,P0A9A6
P37645,P61889
P09832,P00350
P0CE47,P0C8J6
P0ABU7,P0A705
P0A705,P00579
P0A705,P09372
P0AC53,P0A705
P00350,P02918
P24192,P0C8J6
P0C8J6,P0C058
P0C8J8,P0A9X4
P0C8J8,P23836
P23836,P0A705
P07003,P0A6D3
P0CE47,P07003
P10408,P0C8J8
P36979,P0A705
P0A705,P0AFF6
P0C8J6,P0A9X4
P0AGE0,P0ABA6
P0ABA6,P0A6F5
P02413,P0ABA6
P0ABA6,P0AA10
P0ABA6,P0A7J7
P0ABA6,P0A7M2
P0A7S9,P0ABA6
P0ABA6,P31663
P0ABA6,P76093
P0ABA6,P16916
P0ACS5,P0ABA6
P03813,P0ABA6
P0ABA6,P07021
P0A9Y6,P0A9P6
P50465,P68739
P68066,P02929
P0A705,P0C054
P02929,P0A7J3
P0A988,P07003
P06710,P0ABS8
P0A707,P0AG67
P21599,P0A850
P0A7R1,P0AA39
P0A7L0,P21499
P0A7Z4,P0A6W5
P0A8T7,P0A7Z4
P33224,P0A832
P0A8G0,P60723
P0A9K3,P0AA10
P0ADZ4,P0A9P6
P0A7X3,P0A7Y8
P0A9W0,P0A7U7
P0A9Y6,P05055
P00393,P00350
P0A7V3,P0ABA6
P0A9X4,P08622
P0AGJ5,P0A7V8
P0A7M2,P0AG24
P0A988,P0A6F9
P0A6Y1,P0A6X7
P0A7V8,P0A707
P02358,P0A707
P0A7S9,P0A707
P0AFF6,P0A7Z4
P0AA39,P60422
P60723,P0A7Y8
P0AFG0,P0A7Z4
P60723,P10408
P0A8E5,P60240
P0A7G6,P36979
P0A7U7,P0A968
P02413,P0A7Y8
P14294,P0AA10
P37765,P62399
P0AA10,P02929
P0A705,P08622
P0A6H5,P0C8J8
P0ABA6,P0A6D7
P0A9P6,P0A7U7
P0A968,P0AG30
P75864,P0A6X3
P0AG48,P0A847
P0A847,P60624
P14294,P0AG48
P08622,P0A9W0
P0A9W0,P0AA10
